reviewer_name,reviewer_introduce,reviewer_type,top_reviewer_field,brand_name,product_name,product_option,score,date,purchase_store,used_over_month,is_repurchase,is_experience,review,help_count
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,바이오힐보,[모공탄력] 바이오힐보 프로바이오덤 콜라겐 리모델링 세럼 패드 기획세트 (+세럼13ml증정),옵션 : 패드 기획세트(+세럼13ml),5점만점에 4점,작성일자 2024.06.12,N,Y,N,N,"★ 한달사용 장단점 솔직 리뷰 ★ ★ 별점 4점 - 팩토하기 좋은 제품 - 촉촉 / 에센스 가득 머금은 젤리&거즈 패드 / 적당한 쿨링 / 자극 없음 - 향 별로 / 향료 함유 / 여분 에센스 없음 / 리필 없음 ★ 본인 피부 = 예민 + 건성 + 얇은 피부 ★ 보시고 도움되셨다면 '도움 됐어요' 한번 눌러주세요! ★ 장점 ★ 1. 성분 - 향료가 들어있는게 아쉽지만, 그 외의 성분은 좋아요. 전 예민 피부지만, 향료에 크게 예민하지 않은 편이라 잘 쓰고 있어요. (향료에 민감한 피부는 주의가 필요해요) - 콜라겐 성분이 들어있어서 탄력, 나비존 모공관리하기 좋아요. 2. 촉촉 & 쿨링 - 시원하고 촉촉해서 특히 여름에 쓰기 좋다고 느꼈어요. - 열감이 많지만 예민해서 멘톨, 알콜 특유의 자극적인 쿨링, 화한 쿨링은 질색하는데요, 이 제품은 수분을 가득 머금고 있어서 촉촉하면서도 적당히 시원해서 쓰기 딱 좋았어요. - 전 특히 머리말릴때나 요리할 때 엄청 잘 쓰고 있어요. 3. 큰 사이즈 & 절개 디자인 - 한쪽 볼을 모두 덮을만큼 커요. - 절개선이 있어서 뜯기 쉽고 코나 턱, 이마, 볼 상관없이 맞춰서 쓸 수 있어요. - 팩토하기 너무 좋은 디자인입니다. 4. 패드 원단 - 팩토하기 좋은 부드러운 면과 닦토, 각질제거하기 좋은 거즈타입이 양면으로 있어요. - 전 예민하기도 하고 얇은 피부라서 닦토는 안하고, 부드러운 면으로 팩토를 자주 하는데 너무 만족스러워요. 5. 잦은 할인 - 출시되자마자 인기가 많아서 그런지 할인이 잦아요. 할인할 때 구매하시길 추천드려요! 오특도 자주해서 할때마다 쟁이고 있어요. ☆ 단점 ☆ 1. 향료 - 향료가 들어있어서 예민한 피부는 주의가 필요해요. - 게다가 향이 좋지도 않아요. 엄청 독하거나 못쓸 정도거나 피부에 향이 남는 건 아니에요(같은 라인의 세럼은 실제로 향이 굉장히 독하고 진해서 오래 남는 편). 그럼에도 좋은 향은 확실히 아니고, 굳이 이런 향이 나야하나 싶어요. - 향에 예민한 편인데, 쓰다보니 좀 익숙해지기도 했고, 엄청 진한 편은 아니라서 그냥 쓰고 있어요. 2. 여분 에센스 없음 - 패드가 도톰하고 에센스를 한가득 머금고 있지만, 케이스에 여분의 에센스가 단 한방울도 없어요. 금새 마를까봐 걱정되네요. - 이전 버전도 에센스가 적게 들어있었고 실제로 절반정도 쓰니까 마르기 시작해서 1/3 남았을 땐 다 말라서 버려야했어요. - 그 전에 사용해야지 하고 팍팍 사용중입니다. 3. 모공 타이트닝 효과는 못느꼈어요. - 워낙 촉촉한 타입이라 사용직후 수분공급에 의한 모공 수렴효과는 있지만 아주 일시적인 현상이고, 실제로 느껴지는 모공 타이트닝 효과는 없어요. 4. 세럼 - 세럼은 향이 너무 강하고 오래가요. - 사용하고 트러블 생겼어요",10
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,CKD,[고순도비타민C] CKD 비타씨테카 기미잡티샷 마스크 2종 택1,옵션 : 비타씨테카 기미 잡티샷 마스크 1매,5점만점에 3점,작성일자 2024.06.09,N,Y,Y,N,"★ 장단점 리뷰 & 성분(화해앱 캡쳐포함) ★ - 재구매한 제품의 한달 리뷰입니다. - 직전에 같은 제품의 장단점을 자세히 적어뒀어요. 더 궁금하신 분들은 그 리뷰도 한 번 봐주세요:)!! ★ 별점 3점 - 저렴한 편 + 자극 없는 편 + 즉각적인 모공 타이트닝/미백 효과 약간 + 부드럽고 찰랑이는 타입 + 너무 두껍지도 얇지도 않은 두께 - 제거 후 금방 열감이 오르는 편 + 성분적 약간 아쉬움 + 이 제품을 고집할 특별함은 없음 = 특출나지는 않지만 특별하게 나쁜 점도 없는 딱 보통의 제품 = 가격대도 겔팩치고 저렴한 편이라서, 미백 콜라겐팩 입문자용으로도 좋을 것 같아요. ★ 장점 1. 성분 - 피이지와 리모넨(향료) 외엔 유해성분, 알러지 유발 성분이 없어요. 2. 평범한 밀착력, 찰랑이는 제형 - 부드럽고 찰랑이는 제형이라 피부에 자극없이 시원하게 쓸 수 있고, 밀착력도 좋은 편이에요. 3. 보통의 두께 - 비교) 바이애콤, 러븀 겔 팩보다는 얇고, 더마토리 콜라겐 팩보다는 두껍고 훨씬 촉촉해요. 4. 쿨링 - 떼어낼 때까지 내내 팩이 시원하지만 화한 쿨링이 아니라서 좋았어요. - 하지만 쿨링에 특화된 제품들보다는 약한 편이고, 또 팩을 떼어낸 이후에는 금방 다시 열감이 올랐어요. 그래도 이 제품은 진정용이 아닌 미백 중점팩이라보니 큰 단점은 아닌 것 같아요. ☆ 단점 1. 성분적 아쉬움 - 피이지와 리모넨이 함유되어 있어요. 2. 특별함은 없음 - 눈에 띄는 미백, 뛰어난 안색개선 효과, 촉촉함 등의 효과는 없는 수준이고, 이외에도 굳이 이 제품을 사용할 이유는 못 느꼈어요. 3. 부족한 쿨링감, 금방 오르는 열감 - 붙이고 있을 때는 팩이 내내 시원해서 피부의 열감도 잡아주는 것처럼 느껴졌어요. - 하지만 팩을 떼어낸 직후부터 바로 피부 열감이 오르기 시작했고, 붉은기도 금방 올라와서 아쉬워요.",6
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,CKD,[고순도비타민C] CKD 비타씨테카 기미잡티샷 마스크 2종 택1,옵션 : 비타씨테카 기미 잡티샷 마스크 1매,5점만점에 3점,작성일자 2024.06.09,N,Y,N,N,"★ 장단점 리뷰 & 성분(화해앱 캡쳐포함) ★ ★ 별점 3점 - 저렴한 편 + 자극 없는 편 + 즉각적인 모공 타이트닝/미백 효과 약간 + 부드럽고 찰랑이는 타입 + 너무 두껍지도 얇지도 않은 두께 - 제거 후 금방 열감이 오르는 편 + 성분적 약간 아쉬움 + 이 제품을 고집할 특별함은 없음 = 특출나지는 않지만 특별하게 나쁜 점도 없는 딱 보통의 제품 = 가격대도 겔팩치고 저렴한 편이라서, 미백 콜라겐팩 입문자용으로도 좋을 것 같아요. ★ 보시고 도움되셨다면, '도움 됐어요' 한 번 눌러주세요:) ★ 장점 1. 성분 - 피이지와 리모넨(향료) 외엔 유해성분, 알러지 유발 성분이 없어요. - 저는 민감한 피부지만 해당 성분들엔 예민하지 않기에 잘 썼어요. 그래도 너무 예민한 날엔 쓰지 않고 있어요. 2. 평범한 밀착력, 찰랑이는 제형  - 부드럽고 찰랑이는 제형이라 피부에 자극없이 시원하게 쓸 수 있어요. - 밀착력이 좋은 편이라고 느꼈어요. 아예 안흘러내리는 정도는 아니고, 앉아서 사용했는데도 아주 약간 흘러내릴 정도였고, 다시 올려줘야 할 정도는 아니었어요. 3. 보통의 두께 - 스킨케어를 다 하고 붙일 경우, 30분 이내로 쓸 정도로 얇지 않아서 콜라겐 팩 하는 느낌을 충분히 느낄 수 있어요. - 그렇다고 3~4시간씩 소비해야할 정도로 두껍지도 않고, 그렇기에 피부가 심하게 답답하지도 않았어요.  - 비교) 바이애콤, 러븀 겔 팩보다는 얇고, 더마토리 콜라겐 팩보다는 두껍고 훨씬 촉촉해요. 4. 쿨링 - 쿨링감도 딱 보통이라고 느꼈어요. 떼어낼 때까지 내내 팩이 시원하지만 화한 쿨링이 아니라서 좋았어요.  - 하지만 쿨링에 특화된 제품들보다는 약한 편이고, 또 팩을 떼어낸 이후에는 금방 다시 열감이 올랐어요. 그래도 이 제품은 진정용이 아닌 미백 중점팩이라보니 큰 단점은 아닌 것 같아요. ☆ 단점 1. 성분적 아쉬움 - 다른 겔(콜라겐) 팩과 비교했을 때 성분이 좋은 편이긴 하지만, 피이지와 리모넨이 들어간 점이 아쉬워요. 2. 특별함은 없음 - 비교적 저렴한 편이고, 큰 단점이 없어서 콜라겐(겔)팩 입문자나 가볍게 쓰기에 좋은 제품이에요. - 하지만 눈에 띄는 미백, 뛰어난 안색개선 효과, 촉촉함 등의 효과는 없는 수준이고, 이외에도 굳이 이 제품을 사용할 이유는 못 느꼈어요.  - 사실 미백기능이 없는 다른 콜라겐팩을 사용해도 이정도의 즉각적인 미백효과를 볼 수 있고, 오히려 그런류의 제품들은 열감을 잡고 진정시키거나 피부장벽을 강화하는 성분도 있어서 더 좋은 것 같아요.",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,스킨푸드,[재입고/1등 실리콘브러쉬] 스킨푸드 워시오프 실리콘 브러쉬,,5점만점에 3점,작성일자 2024.06.09,N,Y,N,N,"★ 장단점 리뷰 ★ ★ 별점 3점 = 팩 브러쉬로도, 베이스 메이크업용 스패츌러로 쓰기도 아쉬웠어요. - 팩 브러쉬로 쓸 때) 손으로 바르는 것보단 당연히 편하지만, 코나 굴곡진 부분은 바르기 어려웠어요. 그리고 면적이 좁다보니 한번에 얹을 수 있는 양이 적은 점도 아쉬웠어요. - 사실 이 제품을 구매한 가장 큰 이유는 스패츌러 대신 써서 베이스 메이크업을 해보려고 했었어요. 그런데 막상 해보니 피부를 너무 긁거나 코나 나비존 부분을 균일하게 바르기 어려웠어요. 그냥 팩 브러쉬로 쓰려고 해요ㅠㅠ",4
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,라씨엘르,[단독기획] 라씨엘르 곡물 클렌징오일 200ml 기획 (+파우더워시 10g),,5점만점에 4점,작성일자 2024.06.09,N,N,N,N,"★ 장단점 리뷰 & 성분(화해앱 캡쳐) ★ ★ 별점 4점 - 순한 성분 + 유화 잘됨 + 잔여감 없음 + 세정력 좋음 + 자극 적은 편 - 성분 중 '솔베스-30테트라올리에이트'가 있는데, 위험하거나 유해성분까지는 아니지만 알러지 유발가능성이 있다고 하네요. 근데 이 성분은 대부분의 클렌징오일에 함유되어 있고, 전 다행히 트러블이나 알러지도 없었어요. ★ 본인 피부 = 건성 + 예민 + 얇은 피부 ★ 순한 성분 - 성분 가짓수가 적고 앞에서 말한 솔베스 성분은 제외하고는 유해성분이나 알러지유발물질이 안들어있어요. 흔한 향료나 스태아릭애씨드도 안들어있어서 더 마음에 들어요. ★ 세정력 - 마스카라 픽서는 약간 덜지워지는 느낌이지만, 섀도우나 무기자차 선크림, 립이나 아이라이너 등은 모두 잘 지워졌어요. - 너무 진한 마스카라는 당연히 립앤아이 리무버를 사용하는게 좋을 것 같아요. ★ 유화잘됨 - 성분을 중요하게 생각하다보니 이전에 더파이 클렌징오일을 사용했었는데, 그게 세정력은 괜찮은 편이지만 너무 묽어서 물이 닿으면 그냥 유화고뭐고 오일이 다 닦여버려서 문지를게 없었어요. - 이 제품은 묽지만 너무 가볍거나 바로 없어지는 제형이 아니라 적당히 롤링이 가능한 제품이라 마음에 들었어요. - 실제로 물 닿았을 때 유화도 잘되고 블랙헤드가 많은 코부분 롤링도 잘 돼서 좋아요. ★ 잔여감 없음 - 간혹 오일중에 유화를 시켰음에도 물로 헹군 뒤에 뭔가 오일감이 남거나 피부화장(혹은 무기자차 선크림)이 잘 안지워졌다는 느낌을 받는 제품들이 있었어요. - 이 제품은 화장을 지우려는 목적이 아니라면 굳이 오일 다음에 폼클렌징을 쓰지 않아도 오일의 찝찝한 잔여감이 남지 않아서 좋았어요.  ★ 자극감 적음 - 아무래도 성분이 좋아서 그런지, 아니면 너무 묽지 않고 적당히 제형감이 있어서 그런지 피부가 너무 자극받는 느낌이 안들어서 좋아요. 오일중에 너무 물처럼 묽고 롤링이 뻑뻑하면 피부가 자극받는데, 이건 화장도 잘 지워지고 자극도 크지 않아서 앞으로 잘 쓸 것 같아요. ★ 적은 용량 - 할인해서 꽤 저렴하게 구매했고 처음 구매해보는 제품이라 너무 대용량인건 오히려 부담스러운데, 이 제품은 좀 작은 편이에요. - 다만 정착한다고 했을 땐 너무 적은 용량인 것 같아서 더 큰 버전이 나오면 좋겠네요. 아무래도 오일은 자극되지 말라고 한번에 많이 쓰게돼서요.. 그점은 좀 아쉽네요.",2
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,머지,머지 더 퍼스트 펜 아이라이너,옵션 : P1. 오레오,5점만점에 3점,작성일자 2024.06.06,N,Y,N,N,"★ 별점 3점 - 지속력 짱짱함 + 완전 진한 블랙색상 + 매끄럽고 날카롭게 촥 그려짐 + 가성비 좋음 - 가성비가 좋긴 하지만 요즘 안지워지는 라이너를 원쁠원에 더 저렴하게 파는 곳도 많음 ★ 장점 1. 매끄럽고 뾰족하게 싹 라인 뺄 수 있어요. 2. 지속력 짱짱하고 잘 번지지도 않아요. 3. 완전 진한 블랙 그 잡채 색상이에요. 4. 마르고나서 반짝번쩍이는 필름지같은 라이너 아닙니다. 5. 가성비 좋아요. 가격이 저렴하고 올영에서 항상 팔아서 접근성도 좋아요. ☆ 단점 (아쉬운 점) - 어디하나 뒤떨어지는 부분없이 지속력도 좋고 번지지도 않는 좋은 제품입니다. - 하지만 색상에 특별함이 없고, 요즘 로드샵 제품력이 워낙 좋다보니.. 좋은 제품들이 원쁠원으로 더 저렴하게 파는 곳도 많아요..",2
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,코스노리,[단독기획/28관왕] 코스노리 롱 액티브 아이래쉬 세럼 비건 속눈썹영양제 (단품/기획),옵션 : [기획/4ml] 속눈썹영양제,5점만점에 3점,작성일자 2024.06.06,N,N,N,N,"★ 장단점 리뷰 & 성분(화해앱 캡쳐) ★  - 한통 다 쓰고 재구매했어요. - 속눈썹이 자라는데는 7~8주 걸린다고 해서 한통 더 써보려고 해요.  ★ 별점 3점 - 한달이상 지나면서 언더속눈썹이 좀 길어진 것 같음 - 한달간 효과 없었음 + 모근이 튼튼해지는 느낌은 별로 없음 ★ 장점 1. 순한 성분, 눈시림 적음 - 성분도 좋고 눈시림도 없어요. 속눈썹 영양제 중에 성분이 좋아도 눈시림이 심하거나, 성분이 안좋은 제품도 많더라구요. 그런데 이 제품은 성분도 좋고 깔끔한데, 눈시림이 없어서 쓰기 좋았어요. - 눈에 확 들어가지 않고서는 눈시림 없어요. 눈이 예민한 편인데도 불구하고 점막쪽이라 속눈썹 뿌리 모두 덕지덕지 바르고 자는데도 눈에 직접적으로 들어가지 않고서는 눈시림 없어요. 2. 효과 - 한달동안 이 제품을 쓰면서 아무런 효과를 못봤어요. 쓰던 것만 다 쓰고 다른 제품을 써야겠다 했었죠.  - 그런데 한통을 거의 다 써갈 무렵(한달 이상 지나서)부터 아래 속눈썹이 뭔가 좀 길어진 것 같다는 느낌이 들기 시작했어요.  - 속눈썹은 생장주기가 7주 이상이라고 해요. 그래서 한통만 더 써볼 생각으로 재구매했습니다. - 2년정도 웨이크메이* 제품을 꾸준히 사용했고, 실제로 모근이 튼튼해지고 숱이 늘어나는 효과를 봤어요. 길이는 길어지지 않았지만, 워낙 속눈썹이 약하고 하루에도 몇개씩이나 빠지는 약한 모근을 가진 사람이라 굉장히 만족스럽게 사용했어요. - 이 제품은 그보다 모근이 강해지는 효과가 덜해요. 안바를 때보다는 속눈썹이 덜 빠지지만 속눈썹이 튼튼해지거나 모근이 튼튼해지는 효과가 미미한 수준이에요.  - 새로 나는 속눈썹도 확실히 줄었어요. 이전엔 뽑힌 자리에 새로나는 새싹같은 아이들이 많았는데, 속눈썹영양제를 바꾼 후로 그런 아이들이 잘 안보여요. 빠진 부분이 다시 채워지지 않아서 걱정이네요. 3. 브러쉬 팁 - 팁 끝부분 재질이 엄청 부드럽고 뽀송해서 자극이 하나도 없어요. 이 부분도 좋았어요. 지금껏 써본 속눈썹 영양제 중에 가장 부드럽고 자극이 없다고 느꼈어요. - 팁 끝의 브러쉬가 언더래쉬 바르기 좋아요. 부드러운 팁으로 언더점막부터 속눈썹까지 부드럽게 잘 바를 수 있네요. 4. 눈가 착색, 자극 없음 ☆ 단점 1. 팁 모양 - 다만 원래 쓰던 제품과 팁 모양이 달라서 그런건지.. 위쪽 속눈썹을 꼼꼼하게 바르는건 좀 불편했어요.  2. 발리는 양 - 좋게 보면 얇고 티나지 않게 발려요. - 그런데 전 밤에 덕지덕지 바르고 자야 안심되는 스타일이라.. 이런 제 입장에선 좀 아쉬웠어요. 3. 모근이 튼튼해는 효과 거의 없음 - 이전에 쓰던 속눈썹 영양제는 쓸수록 속눈썹이 좀 두꺼워지고 모근도 탄탄해져서 덜 빠졌는데, 이 제품은 그런 효과가 없었어요",9
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,컬러그램,컬러그램 틴토리 블러 파우더,,5점만점에 4점,작성일자 2024.06.06,N,N,N,Y,"★ 별점 4점 - 성분 깔끔 + 매우 저렴 + 작고 가벼워서 외출용, 앞머리용으로도 쓰기 좋음 - 기능 자체는 평범 ★ 성분 - 성분 가짓수 9개로 그 수도 적은데, 유해성분이나 알러지유발 성분도 없어요. - 파우더 자체가 사실 피부나 모공엔 안좋지만, 또 모공에 확 들어가는 화장품인 만큼 성분을 잘 봐야한다고 생각해요. 이 제품은 안좋은 성분도 없고 그 수도 적어서 민감성이나 성분 신경쓰시는 분들께 추천드려요.  ★ 작고 가벼움 - 외출용으로 들고 다니기 정말 좋아요. - 전 건성이다보니 사실 팔자부분 말고는 파우더를 잘 안쓰는데, 여름엔 이마나 헤어라인, 앞머리 등엔 쓸 때가 있어요. 전 특히 앞머리용으로 완전 추천해요ㅋㅋ ★ 가격 - 엄청 저렴해요. 요즘 화장품 가격이 계속 오르고 있잖아요? 그런데 할인하면 만원도 안되더라구요.  ★ 파우더 기능 - 입자는 고운 편인데, 고운 제품들과 비교했을 때는 큰 편입니다.  - 유분은 확실히 뽀송하게 잘 잡아줘요.",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,어뮤즈,[단독컬러] 어뮤즈 듀 틴트 (AD),,5점만점에 2점,작성일자 2024.06.06,N,N,N,Y,"★ 별점 3점 - 색 엄청 예쁨 + 입술 각질 잠재우면서 통통하게 발림 + 케이스 너무 귀여움 - 지속력 낮음 + 얼룩지면서 발림 + 요플레현상 있음 ★ 피부타입 = 21호 뉴트럴톤. 봄웜 라이트와 여쿨 라이트에 걸쳐있고, 기본적으론 얼굴에 색채가 없는 편인데 노란기도 붉은기도 쉽게 올라오는 타입이에요. 그래서 너무 채도 높거나 낮은, 너무 진하거나 너무 연한 색도 안어울려요.  ★ 본입 입술 타입 = 얇고 각질도 많은데 잘 찢어지기까지해서 틴트가 얼룩덜룩 발리거나 지저분하게 착색되기 쉬워요. ★ 색 - 색이 예뻐요. - 처음에 너무 쿨톤, 너무 흰기많은 흰색 아닌가 싶었는데.. 이게 막상 입술에 올리면 너무 쿨하지도 너무 흰기 가득하게 올라오지 않아요.  - 쌩얼에 막 발라도 예쁘더라구요. 진짜 예쁘게 올라와요.  ★ 각질 재움 - 각질을 정말 잘 커버하면서 도톰하고 탱글한 입술을 만들어줘요. - 착색이 거의 없어서 색이 금방 지워지는데, 그러고나서도 립밤바른 것처럼 약간의 글로스한 오일감이 입술을 계속 촉촉하게 해주더라구요. ★ 제형 - 그냥 보기엔 수분틴트, 물과 젤 사이의 어중간한 제형처럼 보였어요. - 실제로 바르면 굉장히 촉촉하고 매끄럽게 발리는데, 분명 발릴 때는 워터보다는 젤, 글로스 타입같은 질감이에요. 그런데 입술에 살짝 스며들면서 표현되는게 정말 워터와 젤 사이의 특이한 제형입니다. ★ 외관 - 케이스가 너무 예쁘고 귀여워요. 상콤하고 예쁜데, 또 너무 싸구려틱하거나 너무 유치하지 않아서 밖에서 꺼내는 것도 괜찮아요.  - 20대 후반이라 가끔 너무 유치하거나 너무 귀여운 제품들은 밖에서 쓰기 좀 그럴 때가 있거든요. 근데 이건 귀엽지만 잘 쓸 수 있었어요.  ☆ 지속력 낮음 - 지속력이 굉장히 짧아요. - 물만 마셔도 색이 다 지워져서 놀라울 정도에요. 시간마다 발라야할 것 같아요. - 착색력이 좀 있는 것 같은데, 이상하게 막상 일상에서 쓸 땐 지속력이 안좋아요ㅜ ☆ 요플레현상 있음",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,유세린,[데일리진정장벽] 유세린 울트라 센시티브 리페어 마스크팩 5매,,5점만점에 4점,작성일자 2024.06.02,N,N,N,Y,"★ 장단점 솔직 리뷰 & 성분(화해앱 캡쳐)★  ★ 별점 4.5점 - 촉촉함 + 성분 좋음 + 에센스 가득 + 괜찮은 진정효과 - 정가가 비싼 편 + 수분과 약간의 진정 외의 효과를 원하신다면 겔팩/모델링팩 추천 ★ 보시고 도움되셨다면 '도움 됐어요' 한 번 눌러주세요! ★ 본인 피부 = (겨울 악건성)건성 + 예민 + 얇은 피부 - 개복치처럼 자주 뒤집어지고 평소 잘 쓰던 것도 가끔 안맞을 때도 있는 예민 피부 - 엄청 건조하고 열감이 잘 오르는 얇은 피부 - 그럼에도 유분많은 제품, 꾸덕한 영양이나 재생크림이 안맞는 이상한 피부.. ★ 추천 ★ 1. 유분없이 수분만 한가득 들어있는 마스크팩 찾는 경우 2. 4계절 상관없이 쓸 수분 마스크팩 찾는 경우 3. 예민/건성 피부가 수분 공급하면서 진정효과까지 좋은 팩을 찾는 경우 ★ 장점 ★  ★ 순한 성분 - 흔히 외국(유럽 포함) 화장품은 향료와 페녹시에탄올이 들어있는 경우가 많아요. 유세린도 마찬가지고요. - 하지만 이 팩같은 경우는 향료는 물론이고 페녹시에탄올도 없어서 예민한 피부가 진정이 필요할 때 걱정없이 쓸 수 있어요. ★ 촉촉함  - 촉촉한데 유분감 섞인 촉촉함이 아닌 완전히 수분에 치우친 촉촉함입니다. - 토리든 파란팩의 에센스보다 훨씬 묽고 가벼운 에센스가 들어있어요. 에센스는 꽤 많은 편입니다. ★ 수분 충전 & 진정 - 제 피부타입상 워낙 건조하다보니 수분관리를 해줬을때 즉각적인 진정효과를 보는 편이에요. - 이 제품이 수분감 가득한 마스크팩이다보니 수분충전으로 인한 피부 진정효과를 볼 수 있었어요.  ☆ 단점, 아쉬운 점 ☆ ☆ 시트 - 시트가 굉장히 얇은데, 부드러운 타입은 아니에요. - 특히 건조하고 예민한 제 얼굴에서는 좀 거칠다고 느꼈어요.  ☆ 크기 - 시트 자체도 크고, 눈코입 구멍도 굉장히 커요. - 남성이나 평소 일반적인 마스크팩이 작았던 분들께는 좋겠지만, 제겐 너무 커서 코 옆이나 눈 주위가 심하게 비었어요ㅠㅠ 특히 나비존이나 눈가는 더 건조하고 진정이 필요한 부분이라 팩의 도움을 받았으면 하는 부분인데.. 아쉬워요ㅜ ☆ 가격 - 지금은 할인이 잦고, 올영 세일까지해서 그리 비싸지 않지만.. 정가로는 장당 6,000원으로 올영에서 파는 마스크팩 중에서 비싼 편입니다. - 겔, 콜라겐 팩과 비슷한 가격이지만 사실 수분 외의 효과는 겔팩이 더 효과적이라고 생각해요. - 다만 저처럼 건조해서 예민한 피부, 뭘해도 너무 건조하지만 유분많은 제품을 바르면 바로 트러블 나는 피부가 수분&진정용으로 쓸 마스크팩으로는 너무 추천해요",0
올챙이포뇨,"스킨케어, 피부 홈케어에 관심 많아요😊, 솔직 리뷰🤙, 별 1개(별로), 2개(장점<단점), 3개(평범.재구매는 굳이?), 4개(좋지만+더 좋은게 있을지도?) ,5개(대만족+정착)","건성, 봄웜톤, 미백, 민감성",스킨케어 분야 탑리뷰어,롬앤,롬앤 베러 댄 팔레트,옵션 : 5호 쉐이드 앤 섀도우 가든,5점만점에 4점,작성일자 2024.06.02,N,Y,N,N,"★ 한달 리뷰 ★ ★ 별점 4점 - 고운 제형 + 가성비 좋음 + 색구성 다양함 + 가을 웜, 붉은기 살짝도는 누디, 브라운 계열 잘 어울리는 분들께 잘맞을 색상 - 가루날림 있음 + 엄청난 특별함은 없음 ★ 엄마 피부타입  = 가을웜톤 = 붉은기가 살짝 도는 브라운 계열, 붉은 누디계열 색상이 잘 어울리는 타입.  = 너무 어둡거나 너무 붉거나, 또 너무 흰기도는 파스텔은 안어울리는 타입. 엄마가 기존에 새로운 팔레트를 써보고 싶으시다고 해서 구매해봤어요. 고운 제형이고 발색력은 꽤 높아요. 지속력은 보통~높음 사이인 것 같아요. 완전 픽스까지는 아니고 그렇다고 지속력이 안좋은건 전혀 아니구요! 다만 고운만큼 가루날림은 있어요.  ★ 추천 - 봄웜 중에 좀 붉고 짙은 색을 좋아하시는 분들 - 가을 웜톤 - 붉은 기 많은 브라운 계열이 잘 어울리는 분들께 추천해요.",0
