reviewer_name,reviewer_introduce,reviewer_type,top_reviewer_field,brand_name,product_name,product_option,score,date,purchase_store,used_over_month,is_repurchase,is_experience,review,help_count
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",깨끗한나라,깨끗한나라 더 리얼올리브물티슈 캡형 80매,,5점만점에 4점,작성일자 2020.12.26,Y,N,Y,N,무난하게 쓰기 괜찮아요! ☑️전체적인 후기 ✔️생각보다 면이 얇아요..!! 향은 없습니다 ✔️잘 닦이고 간편해서 쓰기 좋습니다 ✔️가성비 좋아서 자주 구매해요..!! 👎🏻아쉬운 점 ➡️면이 생각보다 매우 얇음 ➡️물이 금방 증발함 🙆🏻‍♀️이런분들에게 추천드립니다 ✔️물티슈 찾으시는 분 ✔️가성비 좋은 물티슈 찾으시는 분,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",아비브,[1매/5종] 아비브 약산성 pH 시트 마스크 핏 1매 (어성초/부활초/아쿠아/글루타치온좀/허니),옵션 : 어성초 핏 1매,5점만점에 5점,작성일자 2020.12.25,Y,N,N,N,모든피부에 적합한 데일리팩! #아비브 약산성 p.H 시트 마스크 어성초 핏  ✔️제 피부는 복합성이고 블랙헤드 피지가 고민이 있습니다! 아비브 브랜드 팩은 다 사용해봤는데 전부 다 잘 맞더라구요 특히 어성초 라인이 잘맞아요!! 요즘같이 마스크때문에 민감해진 피부에 긴급 진정을 줄 수 있는 팩입니다! ☑️전체적인 후기 ✔️시트는 면 시트이고! 에센스 양은 진짜 엄청 많습니다! ➡️시트는 얼굴 곡선에 따라 잘 붙어요!! ✔️향은 없다고 보시면 될 듯 합니다! ✔️15-20분정도 팩 사용하는데 수분감이 날아가지 않고 촉촉해요!! ✔️잔여감 없고 흡수력은 빠릅니다! ✔️20가지 주의성분 + 알레르기 유발성분 X ✔️민감해진 피부에 긴급 진정 효과 Good!! 👎🏻아쉬운 점은 없어요! 굳이 뽑자면 할인 안하면 구매하기 부담스러워요😭 🙆🏻‍♀️이런분들에게 추천드립니다 ✔️긴급진정팩 찾으시는 분 ✔️데일리팩 찾으시는 분 ✔️수분진정팩 찾으시는 분,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",다자연,[1일1팩]다자연 어성초 마스크 1매,,5점만점에 4점,작성일자 2020.12.21,Y,N,N,N,1일1팩 데일리 진정팩! #다자연 어성초 마스크팩 ✔️제 피부는 복합성이고 블랙헤드 피지 약간의 좁쌀이 있는 피부입니다! ☑️제품특징 ➡️어성초추출물50%(피부진정) ➡️병풀추출물&고분자 히알루론산(진정보습) ➡️친환경 텐셀 시트사용! ☑️전체적인 후기 ✔️향은 약간 어성초향 미미하게 났습니다! 시트는 약간 두껍고 약간 까글거리는? 그런 시트 였어요!! ✔️에센스양은 보통이고 흡수는 빠릅니다! ✔️밀착력 보통/수분감 좋음/진정효과 중상?정도! ✔️20가지주의성분+알레르기유발성분❌ ✔️전체적으로 갓성비제품인듯 합니다!! 👎🏻아쉬운 점 ➡️시트 밀착력이 약간 떨어집니다! 🙆🏻‍♀️이런분들에게 추천드립니다 ✔️데일리팩 찾으시는 분 ✔️수분진정팩 찾으시는 분 ✔️순한 마스크팩 찾으시는 분,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",코코몽,추억의간식 코코몽 유기농 달고나,,5점만점에 5점,작성일자 2020.12.19,Y,N,N,N,,0
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",허팝,허팝 팝핑달고나 23g,,5점만점에 5점,작성일자 2020.12.15,Y,N,N,N,,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",옐로욜로,옐로욜로 카카오칩 25g,,5점만점에 4점,작성일자 2020.12.15,Y,N,N,N,,0
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",유기농본,유기농본 울트라날개 중형 26P * 3,옵션 : 중형 26p 3개입,5점만점에 5점,작성일자 2020.12.12,N,N,N,N,정말 부드러운 유기농 생리대! #유기농본 울트라 슬림 날개 중형 ✔️저는 생리양이 적어서 사이즈가 큰거보다 좀 작은걸 선호하고 흡수력이 좋은 제품을 좋아합니다!! ☑️제품특징 ➡️미국 텍사스산 100% 유기농 순면 커버 ➡️고기능 샙시트사용으로 흡수력이 빠름 ➡️안심 샘 방지선으로 앞 뒤 양옆으로 생리가 새지 않도록 막아줌 ☑️전체적인 후기 ✔️시트 크기는 저한테 적당한 크키에요!! ➡️생리양이 적어 기본 중형보다 약간 작은 사이즈를 선호 합니다! ✔️흡수는 좋은편이고 밀착력도 좋습니다! ✔️스티커와 커버는 깨끗하게 뜯어지는 편입니다 ➡️타 브랜드는 스티커 제거할 때 잘 안 뜯어지는 브랜드도 많더라구요..😭 👎🏻아쉬운 점은 딱히 없었습니다 🙆🏻‍♀️이런분들에게 추천드립니다 ✔️유기농 생리대 찾으시는 분 ✔️흡수력 좋은 생리대 찾으시는 분,3
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",투쿨포스쿨,[2024 어워즈/7년연속1위] 투쿨포스쿨 바이로댕 쉐이딩,옵션 : [어워즈기획] 1호 클래식,5점만점에 5점,작성일자 2020.12.11,Y,N,N,N,말해 뭐해? 천만쉐이딩! #투쿨포스쿨 바이로댕 쉐딩 클래식 ✔️저는 복합성 피부입니다! 블랙헤드 피지 고민이 있습니다! 저는 이 제품만 정말 꾸준히 사용하고 있어요!! 저번 기획(파우치+브러시+본품)과는 다르게 이번 기획은 (본품+브러시) 구성이 좀 달라서 바로 구매해봤습니다! ☑️제품특징 ➡️웜톤 쿨톤을 위한 로댕만의 최적의 컬러매치(웜브라운/뉴트럴그레이) ➡️3D컨투어링 멀티쉐딩(페이스+노즈+브로우) ☑️전체적인 후기 ✔️컬러배치가 너무 진하지 않고 자연스럽기 때문에 메이크업 초보자 분들도 쉽게 사용 가능 하세요! ➡️간혹 타 브랜드 쉐딩은 붉은기가 심하고 쉐딩 자국이 남는 경우가 있더라구요! ✔️제품 하나로 페이스 컨투어링부터 브로우 노즈까지 멀티 쉐딩이라 정말 유용하게 쓰고 있답니다! ✔️가루날림은 거의 없고 밀착력과 지속력이 정말 좋습니다! ✔️내장 되어 있는 브러시가 비건제품이라 더 메리트가 있는거 같아요!! 👎🏻아쉬운 점은 딱히 없습니다 🙆🏻‍♀️이런분들에게 추천 드립니다 ✔️메이크업 초보자 입문자! ✔️자연스러운 쉐이당 원하시는 분,38
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",티트리트,티트리트 여우티 22T,,5점만점에 5점,작성일자 2020.12.10,Y,N,N,N,,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",바이오더마,바이오더마 시카비오 포마드 100ml(리페어 리치 밤),옵션 : 시카비오 포마드 단품,5점만점에 5점,작성일자 2020.12.09,Y,N,Y,N,1년째 사용중인 인생크림! #바이오더마 시카비오 포마드 ✔️제 피부는 복합성이고 블랙헤드 피지 고민이 있습니다 ☑️제품특징 ➡️바이오더마의 독자 특허 성분 안탈지신(자극 진정) + 다프(피부장벽 강화) ➡️병풀 추출물(손상개선) ☑️전체적인 후기 ✔️향은 고보습 밤의 향? 비슷하고 제형은 쫀쫀한 제형입니다! ✔️발림성은 중간(손으로 잘 펴발라줘야 합니다!)  흡수력 중간(손바닥으로 톡톡 쳐주시면 금방 흡수 됩니다!) 보습력은 매우 좋습니다 ✔️트러블 자국이 연해지고 진정개선에 효과를 봤습니다 ✔️20가지 주의성분 1개 포함 알레르기 유발 성분 미 포함  👎🏻아쉬운점  ➡️극지성/지성이 사용하기 매우 무거움  ➡️여름에 사용하기 무거움 🙆🏻‍♀️이런분들에게 추천 드립니다 ✔️레이저 치료후 재생크림 찾으시는 분  ✔️진정보습크림 찾으시는 분,8
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",더랩바이블랑두,더랩바이블랑두 저분자 히알루론산 카밍+ 크림 80ml,,5점만점에 5점,작성일자 2020.12.05,N,N,N,N,겨울철 수부지에게 찰떡인 크림! #더랩바이블랑두 올리고 히알루론산 카밍 플러스 크림  ✔️제 피부는 복합성이고 블랙헤드 피지 고민점을 가지고 있습니다 ☑️제품특징 ➡️저분자 히알루론산으로 겉수분+속수분 채워줍니다! ➡️DERMA-CLERA 특허성분으로 피부장벽을 탄탄하게 만들어 줍니다 ☑️전체적인 후기 ✔️향은 무향이고 제형은 로션타입의 크림? 가벼운 크림입니다 ✔️발림성 흡수력 좋고 잔여감이 없어 답답한 느낌이 아닌 산뜻한 감이 있어요! ✔️복합성인 저에게는 딱 적당했어요 매이크업 밀림도 없습니다! ➡️ 건성에겐 건조할듯 하고 지성에겐 좀 오일리할듯 합니다!  ✔️20가지 주의성분 + 알레르기 유발성분이 배제 되어 있는 순한 성분의 제품이에요! ➡️민감한 피부도 자극 없이 순하게 사용 가능 하세요! ✔️튜브형식이라 위생에도 좋아요! ➡️구매한 가장 큰 이유! 👎🏻아쉬운점은 딱히 없습니다 🙆🏻‍♀️이런분들에게 추천 드립니다 ✔️수부지피부 또는 복합성 이신 분 ✔️가벼운 크림 찾으시는 분 (지성 제외) ✔️순한 성분의 크림 찾으시는 분,3
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",바이오더마,바이오더마 센시비오 레 데마끼앙 (민감 피부용 클렌징 밀크),,5점만점에 4점,작성일자 2020.12.02,Y,N,N,N,민감성에 딱인 순한 클렌징 밀크 등장! #바이오더마 센시비오 레 데마끼앙 ✔️이 클렌징 밀크 리뷰는  복합성(블랙헤드 피지고민) +건성(민감 건조고민)리뷰입니다! ☑️전체적인후기 ✔️제형은 정말 묽은 로션타입의 제형이고 향은 거의 없다고 보시면 될듯 합니다!  ✔️세정력은 진한 메이크업은 다소 무리가 있어요! 섀도우나 베이스 정도는 지워져도 마스카라는 무리 있을듯 합니다!  ➡️메이크업 하시는 분들이면 1차세안제로 사용하고 2차세안제로 클렌징폼 필수일듯 합니다!!! ✔️복합성 건성 피부 사용 했을 때 자극이나 트러블 없이 사용 했습니다!!! ➡️세안 후 당기거나 건조하진 않았습니다! 👎🏻아쉬운점 ➡️클렌징 오일이나 밤에 비해 다소 떨어지는 세정력 🙆🏻‍♀️이런분들에게 추천드립니다 ✔️민감하신 피부이신 분 ✔️촉촉한 클렌저 원하시는 분  ✔️순한 클렌저 찾으시는 분,3
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",키스미,(오늘 드림 구매 가능)키스미 헤비로테이션 컬러링 아이브로우(마스카라 브로우),옵션 : 8호 애쉬 그레이,5점만점에 4점,작성일자 2020.12.01,Y,N,N,N,아이브로우 초보자도 쉽게 사용 가능 한 브로우 카라! #키스미 브로우 카라 08 애쉬그레이 ✔️저는 복합성 피부입니다 브로우 같은 경우! 아이브로우펜슬(슈에무라)틀 잡아주고 채워줍니다! 그 후 브로우 카라로 자연스러운 컬러 연출합니다! (브로우 초보자에요😭) ✔️제품특징 ➡️테크니컬 브러시로 피부에 잘 묻지 않고 자연스러운 발색 연출! ➡️워터프루프지만 미온수로 클렌징 가능! ☑️전체적인 후기 ✔️다양한 컬러로 폭 넓게 선택 가능! ✔️제형은 일반 마스카라랑 비슷 합니다! ✔️발색은 너무 진하지 않고 자연스럽게 연출! ➡️TIP❗️눈썹 결 반대로 한번 쓱! 눈썹 결 대로 한번 쓱! 그럼 자연스러워져용!! ✔️지속력이 높고 묻어남이 없습니다! ✔️가루날림 또한 없습니다! 👎🏻아쉬운점  ➡️양 조절 어려움 ➡️20가지 주의성분 4가지 포함(저는 자극이나 트러블 올라온건 없었습니다) 🙆🏻‍♀️이런분들에게 추천 드립니다 ✔️자연스러운 눈썹 메이크업 하고 싶으신 분 ✔️메이크업(아이브로우) 초보자 이신분,53
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",달리프,달리프 릴렉싱 샴푸 더블기획 (500ml+500ml)(탈모증상완화),옵션 : 500+500ml 더블기획,5점만점에 4점,작성일자 2020.11.27,N,N,Y,N,건성 두피인데 탈모고민이라면! 모이세요! #달리프 릴렉싱 샴푸  ✔️저는 지성 두피인데 사용해보니까 유분감이 많더라구용 ㅠㅠ 그래서 이건 저희 가족들이 쓰세요!  지성두피보단 건성 두피분들에게 추천 드립니다  ✔️제품특징 ➡️두피에 좋은 천연 성분이 모발탈락증상 안화 ➡️특허받은 한방 추출물로 풍성하고 볼륨있는 모발로 만들어줍니다 ➡️두피 탄력+ 유수분 밸런스+ 딥클렌징+ 두피 영양 진정 ☑️전체적인 후기 ✔️제형은 흐르는 물제형입니다! ✔️향은 약간 시원한 오이냄새?(호불호 주의) ✔️거품 양은 많고 세정력 좋습니다! ✔️건성두피에겐 촉촉하지만 지성두피에겐 유분으로 떡 질수도 있어요...😭 ➡️그래서 건성 두피분들에게 추천 드립니다 ✔️확실히 두피진정에는 효과는 있는듯 해요! 👎🏻아쉬운 점  ➡️지성 두피에겐 유분감이 많음 (비추..) ➡️호불호 갈릴 수 있는 향 (오이냄새) 🙆🏻‍♀️이런분들에게 추천 드려요 ✔️순한 샴푸 찾으시는 분 ✔️중 건성 두피 이신분들  ✔️순한 탈모샴푸 찾으시는 분,46
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",롬앤,롬앤 제로 벨벳 틴트,옵션 : 딥소울,5점만점에 3점,작성일자 2020.11.25,N,N,N,N,발색력 갑 롬앤! #롬앤 제로벨벳틴트 딥소율  ✔️이번에 피칸타르트와 딥소울 두컬러 구매해봤어요! 비교사진으로 올립니다☺️ ☑️전체적인 후기 ✔️약간 되직한 제형이에요! (양조절 주의) ✔️발림성 좋고 발색력 좋습니다 너무 좋아요! ✔️입술이 건조한 편은 아닌데 입술 각질 부각이 좀 있었어요 ➡️건조하신 분들 립밤 충분히 바른 후 사용 권장 드립니다  ✔️보송하고 매트하개 마무리 되지만 약간의 묻어남이 있어 주의 해주셔야 해요..!!! 👎🏻아쉬운 점  ➡️틴트중에 성분 좋은건 많이 못봤어요  20가지 주의성분 4개 포함+ 알레르기 유발 성분 1개 포함 입니다  🙆🏻‍♀️이런분들에게 추천 드려요 ➡️매트한 틴트 찾으시는 분 ➡️발색력 좋은 탄트 찾으시는 분,4
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",롬앤,롬앤 제로 벨벳 틴트,옵션 : 피칸타르트,5점만점에 3점,작성일자 2020.11.22,N,N,N,N,발색1등 롬앤!! ✔️롬앤 제로벨벳틴트 피칸타르트 ✔️저는 기존에 틴트를 고를 때 촉촉하지만 보송하게 마무리 되는 것을 좋아해요! 피칸타르트와 딥소울 두 컬러를 구매했습니다!(발색 비교 사진 첨부 했어용) ☑️전체적인 후기 ✔️제형은 약간 되직한 ? 제형입니다 ➡️양조절이 관건 입니다...😭(용기에 많이 묻을수 있어용) ✔️발색 컬러감 진짜 너무 예뻐요 ✔️약간의 묻어남은 있어요.. ➡️심한편은 아닙니다.. ✔️보송하게 마무리되고 착색력은 좋은 편이에요 ✔️각질부각은 적습니다!! 👎🏻아쉬운점  20가지 주의성분 6개 포함 +알레르기 유발 성분 1개포함 하지만 컬러가 너무 예뻐요..!😳 🙆🏻‍♀️이런분들에게 추천 드립니다 ➡️가성비 벨벳 틴트 찾으시는분 ➡️가볍고 스머징이 쉬운 틴트 찾으시는 분 ➡️각질부각 적은 틴트 찾으시는 분,2
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",셀리맥스,셀리맥스 더 리얼 노니 에너지 앰플 마스크 1매입,,5점만점에 5점,작성일자 2020.11.16,Y,N,N,N,"#셀리맥스 더 리얼 노니 에너지 앰플 마스크 ✔️저는 복합성 피부고 블랙헤드 피지 턱쪽에 약간 좁쌀이 올라와 있어요!  최근에는 아비브, 닥터자르트 사용 했었어요!   이 제품은  처음입니다! ☑️전체적인 후기 ✔️시트는 큰편이고 에센스 양은 진짜 많아요! ✔️향은 약간 싸한 시카향 이였습니다! ✔️최근에 좁쌀이 올라왔는데 가라앉고 있어요!! ➡️토리든 스킨 부스터 토너+노니앰플+마스크팩+바이오더마 시카비오 크림 (사용했습니다) ✔️수분감 있는데 쫀쫀해지는 느낌도 있었어요! 👎🏻아쉬운점은 딱히 없습니다 🙆🏻‍♀️이런분들에게 추천드려요 ➡️진정 마스크팩 찾으시는 분 ➡️에센스양 많은 제품을 선호 하시는 분 !",1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",바이오트루,바이오트루 300ml+120ml,,5점만점에 5점,작성일자 2020.11.10,Y,N,N,N,편안한 렌즈 용액! #바슈롬 바이오트루 ☑️전체적인 후기 ✔️기획이 좋고 가성비가 좋아요! ✔️렌즈 세척이 잘 되고 눈 시림 없었어요 ✔️촉촉한거는 보통 이에요!,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",어반디케이,어반디케이 올나이터 세팅 픽서 오리지널 118ml,옵션 : 올나이터 픽서 단품 118ml,5점만점에 4점,작성일자 2020.11.08,N,N,N,N,4년째 원 픽 #어반디케이 올 나이터 메이크업 세팅 픽서 ✔️저는 복합성 피부고 블랙헤드 모공 고민점이 있는 피부에요!  ☑️전체적인 후기 ✔️향은 은은하게 호불호 없는 향이에요!  ✔️안개분사는 아니지만 강하지 않은 중간정도의 세기로 나와요!!  분사력은 좋습니다  ✔️밀착력 지속력은 진짜 좋습니다!(이 점 때문에 계속 재구매를 해요!) ✔️마스크 묻어남은 아예 없진 않고 번들거리는 부분만 좀 묻어났어요! ✔️20가지 주의성분 3개가 포함 되어 있지만 저는 트러블이나 자극은 없었어요! 🙆🏻‍♀️이런 분 들에게 추천 드려요! ➡️메이크업 픽서 찾으시는 분 ➡️밀착력 지속력 좋은 픽서 찾으시는 분 ⭕️Tip⭕️ ➡️베이스 메이크업 하실 때 퍼프에 뿌려서 하시면 더 지속력 좋아져요!! ➡️픽서는 항상 메이크업 제일 마지막 단계에서 사용 해주세요! ➡️픽서는 10-15번 정도 흔들어주신 후 멀리서 뿌려주셔야 합니다!!!!!!!!!😀,39
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",루치펠로,루치펠로 프라그케어 민티오션솔트 가글 100ml,,5점만점에 4점,작성일자 2020.10.24,Y,N,N,N,구강은 역시 루치펠로!!! #루치펠로 프라그케어 민티오션솔트 가글  ✔️저는 루치펠로 치약 가글 마우스 스프레이까지 다 사용해봤어용!! 가글중에선 이게 제일 마지막이네용!  ☑️전체적인 후기 ✔️향과 맛은 살짝 소금? 맛 같은게 나요! ✔️자극없이 순해서 사용하기 좋아요! ✔️저는 개인적으로 파랑 보라 회색 순으로 좋았어요!! ➡️파랑이 가장 개운해요!!! ➡️보라는 향이 좋아용! ➡️회색은 소금맛이 강해서 잇몸케어에 좋을듯해요! ✔️전체적으로 루치펠로 가글은 양 조절 어렵고 양이 적어용 ✔️휴대용으로 들고 다니기 좋습니다! 👎🏻아쉬운점  ✔️양조절 어려움 ✔️양이 적음 🙆🏻‍♀️이런분들에게 추천 드려요! ✔️휴대용 가글 찾으시는 분 ✔️자극 없는 가글 찾으시는 분,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",솔가,솔가 여성용 멀티비타민&미네랄 (60정/2개월분),,5점만점에 5점,작성일자 2020.10.22,Y,N,N,N,,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",티트리트,티트리트 여우티 PET 500ml,,5점만점에 5점,작성일자 2020.10.21,Y,N,N,N,,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",루치펠로,루치펠로 검케어 트로피칼오션 가글 100ml,,5점만점에 4점,작성일자 2020.10.17,Y,N,N,N,구강은 역시 루치펠로쥐~~💜 #루치펠로 검케어 트로피컬오션 가글 ✔️저는 루치펠로 구강제품은 치약부터 가글 마우스그프레이 다 사용해봤어요! 정말 하나같이 다 좋더라구요!  ☑️전체적인 후기 결론부터 말하면 저는 트로피컬 오션보단 미스틱포레스트가 더 잘 맞아요! ✔️향은 은은한 자몽향 강하지는 않아요! ✔️미스틱포레스트보다 약간 더 매워요!  ✔️확실히 구취는 싹 잡고 개운해요! ✔️용기는 그저 칭찬만..🙆🏻‍♀️ 👎🏻아쉬운 점  ➡️양이 적어요..양 조절도 힘들구요..! 이것말곤 없어요..!!! 🙆🏻‍♀️이런 분들에게 추천 드려요! ✔️휴대용 가글 찾으시는 분 ✔️입냄새 고민이신분  ✔️자극이 덜한 가글 찾으시는 분,2
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",루치펠로,루치펠로 브레스케어 미스틱포레스트 가글 100ml,,5점만점에 5점,작성일자 2020.10.12,Y,N,N,N,치약에 반해서 가글까지! #루치펠로 브레스케어 미스틱포레스트 가글  ☑️전체적인 후기 저는 우치펠로 치약을 다 한번씩 사용해보고 너무 마음에 들어서 가글까지 구매해봤습니다! 1번은 미스틱포레스트!! ✔️향은 되게 시원한 민트향입니다! ✔️입에 넣는 순간! 자극은 하나도 없고 정말 정말 개운하더라구요!  ✔️잔여감도 거의 없었지만 입을 한번 더 행구긴 했어요!  ✔️제품 자체가 너무 영롱하고 예뻐요..!ㅋㅋㅋ 👎🏻아쉬운 점 ➡️양조절 어려움 (금방 다써요...) 🙆🏻‍♀️이런분들에게 추천 드립니다 ✔️저자극인 가글 찾는 분 ✔️개운한 가글 찾는 분,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",오레오,오레오 웨이퍼롤 초콜릿맛 54g,,5점만점에 5점,작성일자 2020.10.11,Y,N,N,N,,1
다블리,"❣️탑리뷰언서 1기 활동, ❣️여쿨 밝은 21호, ❣️ 지성 + 민감성 두피, ❣️ 올리브영 매니아 올영언니, ➡️ ___63cm___ instagra","복합성, 여름쿨톤, 모공, 블랙헤드","바디케어, 스킨케어 분야 탑리뷰어",오레오,오레오 웨이퍼롤 바닐라맛 54g,,5점만점에 5점,작성일자 2020.10.10,Y,N,N,N,,1
